month,id,number_of_entrances
2016-08-31,353eceb4c7ac0bbd101f52db28a7be2c,49
2016-08-31,715d16ba9f7f7f21c33cdaeb42578201,6
2016-08-31,76b517da97662ef560b5a0459427db2a,41
2016-08-31,840c3e0c9df8896d07f45f78db344a0f,40
2016-08-31,55795dc48ab18138c0ba155d2d07d1b5,4
2016-08-31,bb1028bb06afa0706969db2bf833f979,2
2016-08-31,1e44952f283fee9ad154079c8e72e773,12
2016-08-31,f7d00c08c12e3a6c2aedb46c9138023d,3
2016-08-31,09b86cfac877624fab994f9410cb9ff6,7
2016-08-31,6d9aa503303beaf65dd16ebd1ee083bb,21
2016-08-31,5fadc0aeee19c40b0f7d94b1a042830b,3
2016-08-31,b6ae48c2598a55d8aa756091630da01f,46
2016-08-31,a940e06ffc21bfb9ce93aaf6e2857000,3
2016-08-31,97be033a4ff688f031988fad437ab9f7,2
2016-08-31,d8eb945a8bd96e2a1d5d057f98e62cda,55
2016-08-31,c134b9c688c350a756ee1985f95019a2,47
2016-08-31,84505506bb1b2148b11baf34564d31af,50
2016-08-31,e63cd2a8050922e8d2bbffa405c4f4af,23
2016-08-31,19ac30b3d0b1c5f8fb39bf0750c96180,6
2016-08-31,46c1bf137f901c3c80f208e738bb7bab,19
2016-08-31,afeb4b0203d298cb627ef414cbe838e8,1
2016-08-31,ab18bb46e51008bec71f6b377718d818,8
2016-08-31,750f993dcda58a9c39966f9d841d95d1,2
2016-08-31,c57dfccafbe96ac94144948dc69faadd,3
2016-08-31,ea3cc80019fb0acd55881ee2264af103,12
2016-08-31,1d0d5dc6799bda02f8daef1ff9d5bd95,13
2016-08-31,516641eeb3a625b28fc6291a49a78e6e,1
2016-08-31,b84c00cd5924887ea4ac193fce608c9d,5
2016-08-31,83a8e0905d06422e8847beb570f24838,1
2016-08-31,a9f8d958a4c73c569999b011015697f2,7
2016-08-31,c5231276c640cbde4eb32f76d5c0781c,9
2016-08-31,1e168e2accddda4268641ca4cefd65ad,52
2016-08-31,48284414d1e3fb933ee4ec73336f3073,61
2016-08-31,cfe993e04a772f025660f90c81022e88,2
2016-08-31,68fed0cc9e74141330c8b525b555e17e,35
2016-08-31,b0ed8ec415909d1e3563dc557f2e231b,7
2016-08-31,9b59f611526941a8f4604f46fc5946c2,4
2016-08-31,e1ab29cf58d66b5b122ce75a0ed73251,2
2016-08-31,71defb43b52b756dc3fd4e37e906a162,3
2016-08-31,7cc9b9bcad310b3d536a7eb37ca2a335,6
2016-08-31,55f2366ede6b9637d66df9c24f7793a9,32
2016-08-31,22ccb076724915bb6e69b52d92e51533,14
2016-08-31,d509d548ae00a4e3eac96d4e9f53df2b,6
2016-08-31,7c1ee53df0ef68b40b4872f1e4a470ed,30
2016-08-31,d7424b782290b741b3813b6196854e48,9
2016-08-31,cb719b25c84923fea5f7432f90df5549,7
2016-08-31,0da1a595292a205b94480694854bfadc,36
2016-08-31,65c6ad54b25f2fe899ccbfd76e72b8f7,8
2016-08-31,fbc98319ecc16981b56fb702fc168293,3
2016-08-31,6b6173dd17bc25f55989b98f7cde8e9f,258
2016-08-31,33fb09ca7f2c0b5a7dc7ef449cb5a214,16
2016-08-31,4419c8878dd095389049e28398b31d3f,20
2016-08-31,b82e4349738e50ff0e6c1b0332ee7100,2
2016-08-31,2b7c9139d51bed42f348c4b552f7e0e2,83
2016-08-31,7bf6ba9d76b2e25f622538e38d26a9ee,2
2016-08-31,ef10d9881176d5b1253a1e108732b00c,4
2016-08-31,6de503152b600f489d5f8ba7fd7d6634,12
2016-08-31,d5b5e832ffc97f694c2066f49bd48718,7
2016-08-31,a98612057694492dfe3b39cd828dd505,238
2016-08-31,ace6a42ee307842336081e207fe9910a,8
2016-08-31,81b62162444489f30412de0c98cfe9f2,4
2016-08-31,0606bd65a6690430199b12e36ceef2b2,2
2016-08-31,854131b3713be1c3e817820b8003c39e,282
2016-08-31,3b063fa0d0d581fd5342c36b056cb4ea,8
2016-08-31,5aeaddfe195b0fe4562544ab3a542948,33
2016-08-31,0d54d0a765a770468091a54b77e27385,6
2016-08-31,3506f79b7745e98a9090e9a1370b48c0,23
2016-08-31,07a0fb370ff8a64fb9de8051d66d588a,1
2016-08-31,428a60b053af3bf3c2b5b582d4e0920d,1
2016-08-31,fd994aca15b916eba4fe271c5ce7a9fd,19
2016-08-31,9d40c925d8a0e9464efac510b1cd215b,12
2016-08-31,031b5d4a67368ea6d7152969ac80ce68,34
2016-08-31,9ace0be6fb6749b602a561eb5c543893,21
2016-08-31,036be1fc3dac56353854db5e11a48860,2
2016-08-31,ba32d2217209142fc4f89431aa0865e4,4
2016-08-31,620c4f1cdb4a45427eb0f5bdd53fa543,8
2016-08-31,c5b0f3d96b7c43b099b8842a2f339d22,6
2016-08-31,1904b562d49c0e433200b26ad8ed6a3a,18
2016-08-31,217627125012eb9efe03519e4c4b89a9,2
2016-08-31,3532c5bf6fbdc1a9abe431230418bc96,1
2016-08-31,1ce9c435e7529c957245f3fb8e4a8155,2
2016-08-31,9e06ce0b4026f4d9351725a2c944447f,24
2016-08-31,b049e8603cf4f66cb954fb9edcde3c29,34
2016-08-31,2cc86e8f68d33c89875b222e416bf006,43
2016-08-31,fe265157a8e723b49f72642a8be3f85d,26
2016-08-31,57ecaec9482e0396721a534283528095,31
2016-08-31,0442f8a32a0952acc679df83d6b463bc,4
2016-08-31,56cf1878cc8df0a991d1456e1d588773,6
2016-08-31,46772c43b633d26ff35c46c588a756f9,21
2016-08-31,92b773faa6f1d897ab4b910d87014b34,18
2016-08-31,9fe76776ec22160d429eaba501e03b2f,1
2016-08-31,b24523a5236264b917f7bd3374fb3f9c,1
2016-08-31,aaad0c9efa46a79a9eb0c56dd0770f6a,79
2016-08-31,5343c0cf19f6a0c85266217c7a18dbc5,17
2016-08-31,25d875bf4ba9d3bd9d7911d8341b1338,4
2016-08-31,b02752e27d702dd9b27dc0ce02aaa999,1
2016-08-31,1ad72d02ac278767583b992c61f85d58,4
2016-08-31,99830f878b3f938a221b8d2ac02f6eec,1
2016-08-31,f493fa97441f080524e0c53feed0dfb6,2
2016-08-31,bc917466465c08e198abd1888c51d1cb,14
2016-08-31,1a8d7012043c189560696abce7b36e88,10
2016-08-31,4c46dc74169ae7daad49e1a639bced02,2
2016-08-31,730e2d6b0804c271f60eed4296f7c90c,12
2016-08-31,434e0bc2d58851a38a7b46200c64f2f1,83
2016-08-31,08677f641a1ee2fefdffc264dc76f1d8,29
2016-08-31,6c023a996ce91ef6b1c78b39917e224b,40
2016-08-31,895d1530020ca9d941c5aaf0819a8536,1
2016-08-31,7fbc5f7c17c466a5d5aadea481f8794e,3
2016-08-31,910cd1aa47a96ce5368c3c18cab63a92,1
2016-08-31,6065d745c4b6afe29e9d679657582246,24
2016-08-31,37a0491c8a3b31395acc542d8d98d672,11
2016-08-31,7ed931623e04898d1689a8005b9c74ea,16
2016-08-31,06c4c8c380a48597a6703a04bd7ac086,1
2016-08-31,2368b4e5643af8ccd2b5818e3e5de74e,204
2016-08-31,88ebb9aaf176bf25f6333d44d17b9d57,3
2016-08-31,74761c6c36e3e75cf7a35cbd2d2717ac,11
2016-08-31,951aaece66bed3d037b2e2db37c1006c,20
2016-08-31,d065a9d41f855f4ddcda85258aa44419,2
2016-08-31,3fef70594b20d50ebd23a040652c7424,1
2016-08-31,aae1f879f7122a17d1c1813d5391e585,10
2016-08-31,99c4b22d08e46b955611ccf6ffe213f5,6
2016-08-31,6821e3ad4842b4bbd63f687b24acdc94,4
2016-08-31,e63b466904e669441ae24f987903fec3,52
2016-08-31,eaf0e1894b12f42faa6aa6b5e8e56547,22
2016-08-31,6375c7211a5b340f5b05cbe201fa5a3e,65
2016-08-31,9d2629105972d673110d8308e63a21ce,44
2016-08-31,2014b6c0632c090a1556357ed52d2daf,353
2016-08-31,ece2d59dccf4727abcb18c9c8c108b24,1
2016-08-31,ce91a9f6ec0443ea1075067761f7887f,116
2016-08-31,bf8f184fbc45b60366798a273c3b6e3b,1
2016-08-31,35beff2448bfb17e8909cdb70e6993ee,4
2016-08-31,cd25332095c8a27cfffda7157cce5119,1
2016-08-31,3e4a5e9e24d8f67a9f2f236cd115e30a,6
2016-08-31,c07b27c54d8d05920f63102985ae636b,1
2016-08-31,31c5c6863ad675ea313bb2741befe1ca,19
2016-08-31,aef203d76240815b2ae09ed4efcee92c,13
2016-08-31,5392ba1a470cfc78443cf0d8c66aaed0,5
2016-08-31,caad37763d2d3c16bc19de9a004b4e3c,128
2016-08-31,76c3c5df34cf43de33b1d84ed8541f61,190
2016-08-31,0d18de163932979c4df81b435946672c,3
2016-08-31,26d647d25a5b2bcaa03c44d86e70c748,1
2016-08-31,1d13c1ce829008cd571f141b3e672ce6,2
2016-08-31,0dafb2f54d581b3de58c70042809aac1,30
2016-08-31,b971dfe37ddfd5acb591b3ac8d6fa372,5
2016-08-31,a21737739797d4fd2f1a684a9549b284,2
2016-08-31,afec2d692eb7100fe9095fb295619440,27
2016-08-31,77bfd61621b80303a77a8efa5c870d7f,6
2016-08-31,0a1850dc21d2e066a38e83ccbdaa1584,3
2016-08-31,9d0947f3872283d84d292c98177918ab,1
2016-08-31,f0b4fca1ba33f3e0350388241cf2a624,79
2016-08-31,a8aec82f0229e52f81a743f5df8a55e8,19
2016-08-31,50c616ed75a0ea26288db2c4f4b8b600,9
2016-08-31,7e2baf5fc7d257f4e2481c66047859ef,2
2016-08-31,8fdbc0e823964daf7f813e6536adfb05,4
2016-08-31,c29c4b680fab2e8377794f06f7482060,41
2016-08-31,3cac5698bf4c5b80c74aff84e963521c,3
2016-08-31,ef590e0f6aa8299896339852f8e2ca9e,1
2016-08-31,e1887c6002bafeee96d9ae93290d0fab,2
2016-08-31,9458e480d872864e854d903695a46ce8,13
2016-08-31,7aa122eb5774ba155d34bf840844045f,13
2016-08-31,d7503b6071ff458be0f8b8342bb517e8,1
2016-08-31,0961b98a35042eb1d61d84ab6c095c5f,2
2016-08-31,9b24edf319c57fe989712c23056448e2,5
2016-08-31,ef5c45451b9f1430c76ad2a9da8a6734,4
2016-08-31,69173c4aa221411e87f86b0fff7096ae,4
2016-08-31,99eed0c721697c2b853901e296438e8d,9
2016-08-31,d1cf9db510529b831900cce64624b4fd,4
2016-08-31,f72ee204bdb374628261788c9ce6c960,151
2016-08-31,ce82f14162907297e65029f30bb5fa7b,1
2016-08-31,80f9b3e5c502e4d32163d35ed19b2ade,90
2016-08-31,0a45f5e73f268c871762fc6c8d8535b8,13
2016-08-31,9a6754552cdd0bc84525afd03ac8393e,41
2016-08-31,7e8968035745d05d24108f116a6bb21a,19
2016-08-31,efce0df3036c44ff392241a653f10966,3
2016-08-31,5c7d12cf3e0cb8de7a4ea0daeaee0b1e,16
2016-08-31,f8d2844303ad530485bee6c3575998ee,39
2016-08-31,ed905384783c701504b2a29f87e00fbf,3
2016-08-31,abbcd1f0edbd8ca105c2675bd21fc6cb,18
2016-08-31,198fc0c5663249d4068c7826ceacf030,4
2016-08-31,f3e4f71231f1d71bfeff7bf5ccb9f478,1
2016-08-31,836d9e8f8450761e3dfc71d176d525dd,7
2016-08-31,ad2693c900a3ac44e7c245bce23646dc,7
2016-08-31,4438fe3897a14e301f00930548caf423,14
2016-08-31,691225a552445f63fd825003a265911e,86
2016-08-31,955426924a5ab68895c63f2d56312071,38
2016-08-31,09161f183f5749a1b0f3680698269a32,17
2016-08-31,4c26efbef2ef6b2aa257dfaa8c580ab4,20
2016-08-31,4efa7ee461753915639a8ed2bf27c381,5
2016-08-31,6772f27e1f6af1c4b98000db3849f2e5,5
2016-08-31,0b48bbf6da48f92d58b1c6d7812939a4,15
2016-08-31,957efb9cac0dce3fd0761b2af0d7a1ba,6
2016-08-31,4227c4235f0dd087bd725299c82419a3,19
2016-08-31,f1d009bdcb604e2dc424c0d34b4d30c5,38
2016-08-31,e5b0e186b91f56dbaa55ba5ae7a88205,4
2016-08-31,8148494c077a6253b84f222677131fa2,2
2016-08-31,c2d611b282508569bff8c477e402d4b5,147
2016-08-31,c9f52abf375ba6a95b3e2feb38b2c664,6
2016-08-31,e43d0d58ea6384d7ce9d0f6670916490,26
2016-08-31,bd4cb558e4a94642b5c941dd8940432e,35
2016-08-31,af0dae73b38e56664f461eb9d4829881,1
2016-08-31,9518524613bbbd1ba4af3a0dae0f0038,3
2016-08-31,9b3a46a3eaeaf3d7ffbd1bdfd3cb5d7f,1
2016-08-31,ef3c64dcb3844c9fc00e8dfc72d58aa0,22
2016-08-31,57c80ba68683cfd2c0a718bec6dda53d,11
2016-08-31,7a8e173f08b8ad1d499d52c0c9e5b898,1
2016-08-31,ba61979e63ccf6ad0fe1fa6da134eb07,13
2016-08-31,af7f2b2a08fa2ab31bab9845c5654145,4
2016-08-31,2df1ec728ff3f5e91da96c69fdd36282,24
2016-08-31,74655018f5f37297132449fd75b17f49,3
2016-08-31,1e96dec7bd7526fdd355fd41d895f773,1
2016-08-31,2cb7ca4b50d1e05171bd5466af4d014f,13
2016-08-31,dee954a0b5db7fd8b25ae8d7e6a33932,90
2016-08-31,589387343d0ab0d2e0dc8a2eeba87261,11
2016-08-31,ceda1ed52384575e6877a1eac07b502d,78
2016-08-31,04df3d385f40365ffc3b65bd9bb7fc1c,66
2016-08-31,0c2e4e44bef24cb8275d9d627e66420e,3
2016-08-31,fffe737f8f32b5a0bd791c77f2e2cda0,29
2016-08-31,71452459abf5bf4d4d3e3b2cfd538464,14
2016-08-31,43dab86a6e25fc41a4f05aa76af49c21,4
2016-08-31,31a0ec7513e858983607d780d3d5b2d6,23
2016-08-31,dfd17c2a8b794c06d13eb55874a9ff09,18
2016-08-31,dbeb68fdd9b045fd7e141b49dab67fec,3
2016-08-31,1f0753dc97ad811e9917196e1f1e9130,3
2016-08-31,2bd6a65bbb13f59931a49670c4ca57f5,26
2016-08-31,abe3267efb6d11583150b490815b7f32,7
2016-08-31,65b0ff799148d68bb5b27587cb18baac,133
2016-08-31,44c7bef06913b27f8b4414533c5d43ae,4
2016-08-31,6d120a945434dcd4ac0e47b50e5fa421,10
2016-08-31,a12e868ab55d2697a316c700fbb29f9f,56
2016-08-31,6aa66580f7a6569c82b8f3f66848f59e,5
2016-08-31,764d2d13e059a43bc3c468ac8ecf8422,11
2016-08-31,88bdc9a7c2b624bd6595a2811561ed92,91
2016-08-31,8ce60736585002aaa8a1f2ade3212a5b,4
2016-08-31,2bd7a183c60467e02f37eee425b9c368,4
2016-08-31,21fa73bcdd7eba0f21b919e68a9f1f22,2
2016-08-31,80e6b5c300529db969c7aabbe2047554,15
2016-08-31,9281d97eae337c5f0547c68bf26c8d58,25
2016-08-31,fca856c2d4c5039fff5c0dbbcf465884,9
2016-08-31,aef9999b34ad6da936fad98bfaf32355,7
2016-08-31,57afc68269bfe18886275e0901b81364,14
2016-08-31,2b15878aa00dd2daab01a1cd7692b9a8,32
2016-08-31,79f36b4aa8fadf85f78b5a20a945c769,6
2016-08-31,517af6c6ad885497a38bdf7ae77470f6,29
2016-08-31,6c8ec6ad2b129ce3fdfede770a917de3,28
2016-08-31,6a624d9af4d044f530462596a9e361b3,20
2016-08-31,a77f2fd990add581b6963a21afc33da4,1
2016-08-31,77d2608cac5d946051a5d756087fccc5,5
2016-08-31,6427f72d80beab58bcdeeac1b1631c1e,7
2016-08-31,7b26326b95582697c17f3f69d5dce861,176
2016-08-31,1d54d89d010c82ba58d84dfd31a9843f,48
2016-08-31,ce8966b1a115a2d27b0ed99c14439b87,53
2016-08-31,0e59e51b3676e2aa4042e21917d31e3a,41
2016-08-31,25ce3a9824c3d9da54e319535e1f264b,5
2016-08-31,efa4edea19b224ee57fdd37bfb058cd3,35
2016-08-31,2e510ba1eb98516b368471045645a679,36
2016-08-31,af2d964fbaba4043494708bd570db573,17
2016-08-31,07fec9e2f26b84c11edc7bc27cea286a,93
2016-08-31,f4fb31347176ab7d751ca5b1bb771772,8
2016-08-31,2a997b89acf8170747effa56e5320a78,40
2016-08-31,e5335bef5c8810d7b3f919e5b8169bac,3
2016-08-31,6f9dfdc2071aa1e86fc17e6a4b4c7b99,1
2016-08-31,acfd89d5ee8bf3b8c4e9f7f68d0b037d,39
2016-08-31,08af4292cb92e42658ddf4ae5dd2af66,23
2016-08-31,04923a3de6d6a8be585e448e05cf042b,145
2016-08-31,5b8bddef5d7d7759464ffa6b6f28a0f3,3
2016-08-31,373283a5d95bb028b2a2c69b481dd974,3
2016-08-31,0a5fb03132609f49e01e176af5059d87,12
2016-08-31,0e2c031a2764dcd97eb4465b79097c7e,37
2016-08-31,e5495d2d6901c7efd1d740fd5af977dc,29
2016-08-31,aa6bbb49cd874970ff2b684f767dd85d,1
2016-08-31,348a05d7438136ee6bc2edbdcc121a23,30
2016-08-31,956a8a029bfb0fcc9503267157247c22,204
2016-08-31,b9a6cbb59e58f776c5e846f1124c988c,1
2016-08-31,ca826ddfc2b782fdadbc000614f5f843,13
2016-08-31,067e995df69a46aa303baf3361ee921d,22
2016-08-31,b40974db81761e4e638abe1e490dc4eb,2
2016-08-31,7afdc5f8aa62ab3dbd6299c7de144f0d,9
2016-08-31,d756798519819bc885ef468640550a3a,1
2016-08-31,504879828f1f20dd9e3adbcbb960a7c0,14
2016-08-31,a3815194863df4b1bf9395f1f624d9c7,3
2016-08-31,da07ad02aaf9cf99c1cfe88ca07504eb,5
2016-08-31,a3ba7b596b464b7d24e4a341c87873f0,1
2016-08-31,bebc1fcd4c1747d8448e90f721d80eb1,32
2016-08-31,3348726e86f7ec014685d22511e949d3,6
2016-08-31,4b27e4c78f0f8afded96033f5678af93,14
2016-08-31,0596c49d7e713c38c09ba7223c01a20b,1
2016-08-31,1d4d28ce9217ecc405ac70d217dceea8,8
2016-08-31,3d9e480c74d2eca3448fab294f5d4e8e,3
2016-08-31,3ddd8a79b01ea74d61d0c10975feaa58,8
2016-08-31,5bb523bcc14d989a0822e82ef24699aa,51
2016-08-31,9b34174d362059c2b6966b27c8f4b7cc,7
2016-08-31,e0d4ab9b6907ca2e47221caa4d9ae951,47
2016-08-31,e6a6e68784777e01f9c5b0caf7798a8e,146
2016-08-31,50c54952a157efd5d15de749d4d12a11,119
2016-08-31,6dae447b41aba3f9d8dab625b7131e1f,5
2016-08-31,7f03192c213c1c060239b0c883d6a6d8,82
2016-08-31,8565f36e74a0c2bd752ed34f1c3213c6,6
2016-08-31,9e9384e218b94448814e29ef2b0f46a7,164
2016-08-31,ab5d397ea74dc80f3d70132d2d3b030c,12
2016-08-31,f26315a33c6c706c234bfe9dce251ee7,30
2016-08-31,44b25d00caf785b3903d1a303c3ca5b9,58
2016-08-31,bcbf78ddc53750c8655a34e6f5bfbddd,16
2016-08-31,161ec84c624312ec8829a16136db3f74,179
2016-08-31,601c8395e2247c4ac06a15a9186f4d6f,33
2016-08-31,8a8c4cdbacafd84c74b410b9571ecadf,14
2016-08-31,497a27b2e3353b32236d4547a241d2ef,30
2016-08-31,9f1dad8b4af5f7acec7b941ad4835a36,140
2016-08-31,3270de2114a72d96c67625da7c6a0fda,50
2016-08-31,dde6a06ed29bce8833ee724b941be799,32
2016-08-31,fb7d2944530776e7eddd33cf70ba9943,7
2016-08-31,b080f0414b56f2312532cdba46eb1154,75
2016-08-31,1be610c86ea6e7c247bad26161152d77,1
2016-08-31,490f1407d05ef151a0d42496b6adef38,309
2016-08-31,d737794c670ebe492c1e240190a645e9,5
2016-08-31,f6b4c152eb76dc8a95f0b52714d1ed1a,27
2016-08-31,aba117e890a7eff1fbb9fb18553a8113,1
2016-08-31,126290deaa803811fbc5f9275fce2206,5
2016-08-31,4223f5f09f96d16575c13e5924eb6f87,2
2016-08-31,4c47dbc6dac0a94e0a03d9b8fa4a2c87,42
2016-08-31,e149ba54709ecdabcbd54a45e45b6c5a,1
2016-08-31,f9116022190a5fa8ba33b7fa30a2fb59,43
2016-08-31,7557f0af2612b76493a993e820f7692a,7
2016-08-31,c1f40260b2e4e08ade46488264c50661,26
2016-08-31,1955221d6607a28a289d7964680db79d,4
2016-08-31,180ac114bd02f43538514eac757dfe25,115
2016-08-31,1e2b3a655cdb772b968cb2e49b5f4fcc,16
2016-08-31,257f6f0c26c08cffaead9c12f63b9850,5
2016-08-31,1bc04773b420368dd867b705fdae3eea,7
2016-08-31,e0832c9d1a50b6463afe6d4bc1c54301,1
2016-08-31,c0bc2dd72986bfc011aa0dd5da769d04,13
2016-08-31,16cf0827a2870cf3c1e804aa3ce3a115,177
2016-08-31,9f40a516b08b962c037cfad0ce6ab7f3,1
2016-08-31,1919f63379c788209132e47c3003de99,6
2016-08-31,f96a42a971a012ce0e8fe2db86a68ea6,211
2016-08-31,22a44200d579a785bd3f2cbf9039b165,16
2016-08-31,af382924b1d7b9651c5fd7f5446b22fb,29
2016-08-31,33aff0d66a854c32e67d1ad08b33cbf2,21
2016-08-31,d126ba391d91624bcd91e923dd0c0882,5
2016-08-31,fa264e246effc17721eeaa4796484179,20
2016-08-31,070dadc2136e64e2369045e33b41e173,3
2016-08-31,f27a6bbf4b19cb0dfc33eecfbd61be5f,1
2016-08-31,448b29b55a2f42f2cf65a258fb1f2ed6,9
2016-08-31,e101b6a0348fda3b7d7ae0b9761bf1dc,1
2016-08-31,6e1b09093ba820a7879cb01a054d75a3,6
2016-08-31,98273277e764a5a7ef806df172151d54,29
2016-08-31,be171660b1e63df5a204186b4a5cbefc,7
2016-08-31,54ad2cf301a77160b59e4330b6e86ce4,13
2016-08-31,cc21517cf198425d02166e9aec46996e,28
2016-08-31,4c5efb3ff33cc1789c2e343bd8a6fa13,2
2016-08-31,bad796aac6ba3afc2f337e2f193a3009,4
2016-08-31,4ecce58d52d0c673b6aec8d2354fab27,3
2016-08-31,215715b89c5d0a3db8d69491f3838b87,63
2016-08-31,f9229ad6e9e78f07ce6a76e12fd0d466,21
2016-08-31,928bd60bee9b16e60ae9b8780a20d164,5
2016-08-31,ef9d119b59be988892d57d5a9bbabb2b,20
2016-08-31,49180c069e117bea89c4bab644438c41,4
2016-08-31,7201e1cdd9af2f9aeed5df988f7dfac1,28
2016-08-31,ed8b35f1d1e3c6eabdc5c9529823caca,37
2016-08-31,73d0d0ea62636a2e2f4482d49a545f1d,34
2016-08-31,df0848b64f8b70d70da5797b95b9d91b,39
2016-08-31,6f576492508ded370025ef85cee51c90,5
2016-08-31,f85236ca492a2306a58e388729bdd366,7
2016-08-31,6c206e783577b9b5b7f2e6fa78f5e41f,55
2016-08-31,dc87176a387534ada8a115cab814ba92,18
2016-08-31,c9679c7dc0997a1fe218f816aa589ef7,21
2016-08-31,0bdaffce8a1627ca70b3bb2231cee5b1,48
2016-08-31,5c7be3ec647e69092501e52ae486e5f8,3
2016-08-31,5590402046059a4390b85c5871c330d2,3
2016-08-31,6af0f51f46cf942005b624ba1270b5e9,22
2016-08-31,5ce71e567409b5f9889132b869f35068,19
2016-08-31,34435b6ec6745c6f950235d0f114217c,29
2016-08-31,9b7200901407057da0c97d41561e1981,49
2016-08-31,ed2106300e295e32d7dde7d46bdc04d0,213
2016-08-31,9f31b68659c15fc4fc960cb4ed9a2023,9
2016-08-31,e5d9d831fe55cf1a1539abcae1285396,1
2016-08-31,a1a5e5d3ac3f3ccf522c159ffbea3cbc,49
2016-08-31,42e63394e7b2444452fb9d78a0922497,25
2016-08-31,62a1f72ca9e96aec430e2c82494ab60a,9
2016-08-31,d23071d68c4565ab649c0dc8c022ea9c,19
2016-08-31,ca95c97f8e0fc4be925ca256e91420f5,1
2016-08-31,aa83ee373e4538b13ef5a51c48e98d73,6
2016-08-31,ef4a7b7408e3deba86ba7f1eb54d08f4,9
2016-08-31,7fbc247b5c8556fb301b1006c81f3d7a,61
2016-08-31,46a23f0da8dfee6850fd247a335dc0d2,5
2016-08-31,49976a37a9e03c337127f988ea37fd8e,3
2016-08-31,6fe73d8d35afd7a899f7a51205165a00,23
2016-08-31,c66c428c85cb356e8f91dea765012b4e,4
2016-08-31,95411326d0ea7db8bacbafada57c1c13,60
2016-08-31,d00f5ef1be31b146d5b0a9ddaf3aee5e,5
2016-08-31,6e5f04f77f92887ef171047db20fec19,2
2016-08-31,bd57fe3867cf7501e1618b83defc6346,17
2016-08-31,8ac56fe956c55e918c1948015546d76e,1
2016-08-31,d53b7da07d0e7998381eac6c909ce54f,4
2016-08-31,7dea919a152928b1f93371957364535b,18
2016-08-31,c07d93502745beb7a1f56d661f455dba,157
2016-08-31,8fcf05a0b3b12c8a9bd7ad502f383b1a,5
2016-08-31,fd76413a24f65093a59d960418e4dcf7,1
2016-08-31,8e9d0f3f6d8788e24760a0d4bb0c0e1d,1
2016-08-31,2218a6be04410cce06c47fa83f1005de,4
2016-08-31,ad221412192c51e1fcfe0f94ab50552f,10
2016-08-31,8c524f499e890a4a0d184851a72dcc02,69
2016-08-31,0a863a422049a854a07dc1dbbac66756,60
2016-08-31,1de91bb6cb30d930f6a1ca21098319f5,24
2016-08-31,7d9e2a85aa06060b572708dd66111773,26
2016-08-31,e119ab85752a7a15116a3a671f1631f5,18
2016-08-31,8d4b24ec216e8d0cac242a93158c1225,14
2016-08-31,be71975cffef2dbc30c19304aed645fc,47
2016-08-31,b4ffad72be3411e5535de105a4fd6acd,15
2016-08-31,a40201e6929370101b5a052bbe7f3c8e,1
2016-08-31,57cb31ed9326a329e7909c30e27572fb,1
2016-08-31,2e0425a311cf88a744f552e4e1f295d3,72
2016-08-31,b62d3fad91c20a637abf4b29686b56cd,1
2016-08-31,7cddfbdfceb617b4e27e495b2eda9197,102
2016-08-31,0d0fa5e9312176680c96542558792aa0,2
2016-08-31,39a139c5dc65988d6f4788d09f48ba41,1
2016-08-31,7fa31fa0205eca2f955dc408c846b499,35
2016-08-31,7d0ea737963fd694d8aec768bc65f3a5,117
2016-08-31,c82947f7de5ac79387dc30ca5063589d,16
2016-08-31,cd62d75df5632ddc8996d1751f366468,4
2016-08-31,73aab67e087c8c5a4f4715cfee6a4d14,214
2016-08-31,3dda921c22e63ddcb2952a023b00ac28,360
2016-08-31,877af56d169e7f56a2937ab797029073,2
2016-08-31,9a38e92d98c1fc9b2d3abe5768d89b7e,19
2016-08-31,01854b72d5677fdf831d92f1145f3546,3
2016-08-31,fce9ad4d012a4efc609501d978e9d0fe,11
2016-08-31,fee498b77bdf3a0aeb07a0618a181f87,6
2016-08-31,0b52725bca690ee3f3fa8d9dae6011d7,1
2016-08-31,b5ea40be8ea810e9c15ffffd1aaab73f,10
2016-08-31,bf3fd91e94d52f2b26be3c54c0c66fa5,10
2016-08-31,3e02d32daa399017b9bcaef42efdd78f,7
2016-08-31,b0a8b55eea6df51c595b2f9203eedd88,37
2016-08-31,1e181d5ea71a8113be88e005ac4a7c10,3
2016-08-31,415cf619e2320baffe499ab8c9e48018,2
2016-08-31,4574122a58d166611826f26657ba4814,57
2016-08-31,43fc1cba6b20e150ee0fd07c3b24e78e,107
2016-08-31,cf0eb8b8b8ea257e16532fd10a0c8e0e,20
2016-08-31,f3c2d61f554ac7cfb8f33e32247feae6,38
2016-08-31,8377d5091838e9805f3149b35120c83e,9
2016-08-31,073f6e1eb47ef89e504e032906cea215,1
2016-08-31,799f20cd1c7334efdca71cb58dde5ac1,7
2016-08-31,d96a15cb203a73f634ba5096f9cceef0,4
2016-08-31,b4c7b8a9dd5d1be95e40f1b0b51ab5fe,58
2016-08-31,431af52bd1b04abd9fb378b368e2896d,1
2016-08-31,d57478b8dcf4542a55fe1cd20ed558f8,33
2016-08-31,7b8491d681874cb0426a492877e717e4,126
2016-08-31,3363b06a07c24a4424b6330461bedee3,10
2016-08-31,f389073b0bad89bf3b65fc823ccb5b4b,9
2016-08-31,954f56a9bffd902198cb7dff082b7295,30
2016-08-31,49d095b38f5eaec21889b5e60d7396c7,6
2016-08-31,acbce89e2a34fb9846569ea91a81f049,104
